Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Georeference
05/04/2022 09:38:35 AM,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,Brooklyn Apartment Program,047,Adults,(212)582-9100,Not Available,,,,NY,,Y,,36,Kings,New York City,Apartment/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,EHS Inc.,862099,EHS Inc.,38260,EHS Inc.,7785,Evergreen Mental Health,001,Adults,(716)847-0212,(716)847-2441,206 South Elmwood Avenue,Third Floor,Buffalo,NY,14201-2398,Y,,36,Erie,Western New York,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-78.878335 42.890925)
05/04/2022 09:38:35 AM,Buffalo Psychiatric Center,903099,Buffalo Psychiatric Center,90030,Buffalo Psychiatric Center,0003,Skilled Nursing Facility Enhanced Support Program,071,Adults,(716)885-2261,(716)816-2001,400 Forest Ave,,Buffalo,NY,14213,N,,,Erie,Western New York,Nursing Home Support,Support,General Support,POINT (-78.882469 42.927834)
05/04/2022 09:38:35 AM,Villa of Hope,412099,Villa of Hope,37220,Villa of Hope,7598,Health Home Non-Medicaid Care Management,024,Children Adolescents,(585)865-1550,(585)328-0740,1099 Jay Street,,Rochester,NY,14611,N,,,Monroe,Western New York,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-77.650727 43.159364)
05/04/2022 09:38:35 AM,MHA of Fulton and Montgomery Counties,796099,MHA of Fulton and Montgomery Counties,24020,MHA of Fulton and Montgomery Counties,7359,Adult BH HCBS Family Support and Training MC,040,Adults,(518)762-5332,(518)762-5332,11 Mohawk Place,,Amsterdam,NY,12010,N,,,Montgomery,Central New York,CORE Family Support and Training (FST),Support,Adult BH HCBS Services/CORE Services,POINT (-74.195383 42.939657)
05/04/2022 09:38:35 AM,Concern for Independent Living Inc.,103099,Concern for Independent Living Inc.,16390,Concern for Independent Living Inc.,7609,Pollack Gardens,001,Adults,(631)758-0474,Not Available,,,,NY,,Y,,36,Suffolk,Long Island,SRO Community Residence,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,West Harlem Group Assistance Inc.,652099,West Harlem Group Assistance Inc.,19710,West Harlem Group Assistance Inc.,8568,W. 141st St Manhattan - Supp Housing - Comm. Svcs,631,Adults,(212)281-5552,Not Available,,,,NY,,N,,,New York,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,St. Joseph's Medical Center,394099,St. Joseph's Medical Center,81050,St. Joseph's Medical Center,6252,Harvey Tompkins Residence,021,Adults,(914)378-7553,Not Available,,,,NY,,Y,,36,Richmond,New York City,Congregate/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,St. Lawrence Psychiatric Center,398099,St. Lawrence Psychiatric Center,90160,St. Lawrence Psychiatric Center,0017,Mobile Integration Team,055,Adolescents Adults,(315)541-2001,(315)541-2529,1 Chimney Point Drive,,Ogdensburg,NY,13669,N,,,St. Lawrence,Central New York,Mobile Integration Team,Support,General Support,POINT (-75.451726 44.71765)
05/04/2022 09:38:35 AM,Onondaga Case Mgmnt Services Inc dba Circare,766099,Onondaga Case Mgmnt Services Inc dba Circare,12600,Onondaga Case Mgmnt Services Inc dba Circare,8044,HARP HBCS Peer Supports,040,Adults,(315)472-7363,(315)472-7363x248,620 Erie Boulevard West,Suite 302,Syracuse,NY,13204,N,,,Onondaga,Central New York,CORE Empowerment Services - Peer Supports,Support,Adult BH HCBS Services/CORE Services,POINT (-76.164413 43.049132)
05/04/2022 09:38:35 AM,Southern Tier Environments for Living Inc.,429099,Southern Tier Environments for Living Inc.,10510,Southern Tier Environments for Living Inc.,7341,Southern Tier Compeer Program Advocacy/Support,008,Adults,(716)366-3200,(716)487-2956,97 Forest Avenue,,Jamestown,NY,14701,N,,,Chautauqua,Western New York,Advocacy/Support Services,Support,Self-Help,POINT (-79.240505 42.090548)
05/04/2022 09:38:35 AM,Rensselaer County Dept of Mental Health,468099,Rensselaer County Dept of Mental Health,70300,Rensselaer County Dept of Mental Health,7208,Rensselaer County Dept. of Youth - Innovative Rehab,012,Adolescents,(518)270-2800,(518)270-2809,Ned Pattison Government Center,1600 7th Avenue,Troy,NY,12180,N,,,Rensselaer,Hudson River,Vocational Services - Children & Family (C & F),Support,Vocational,
05/04/2022 09:38:35 AM,St. Mary's Healthcare,302099,St. Mary's Healthcare,85350,St. Mary's Healthcare,7328,St. Mary's Healthcare - HHCM - Montgomery Co.,059,Children Adolescents Adults,(518)842-1900,(518)773-3531,427 Guy Park Avenue,,Amsterdam,NY,12010,N,,,Montgomery,Central New York,Health Home Care Management,Support,Care Coordination,POINT (-74.215651 42.95352)
05/04/2022 09:38:35 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Treatment and Support Services-Family Peer Support Services,050,Children Adolescents,(518)426-2600,(518)426-2600,60 Academy Road,,Albany,NY,12208,N,,,Albany,Hudson River,CFTSS: Family Peer Support Services (FPSS),Support,General Support,POINT (-73.78536 42.649281)
05/04/2022 09:38:35 AM,The Renfrew Center of New York L.L.C.,770099,The Renfrew Center of New York L.L.C,43520,The Renfrew Center of New York L.L.C,6999,Renfrew Center Partial Hospitalization Program,320,Adolescents Adults,(212)685-6856x5357,(212)685-6856,38 East 32nd Street,10th Floor,New York,NY,10016,Y,,36,New York,New York City,Partial Hospitalization,Outpatient,Partial Hospitalization,POINT (-73.983068 40.746133)
05/04/2022 09:38:35 AM,Liberty Resources Inc.,345099,Liberty Resources Inc.,50660,Liberty Resources Inc.,7241,Liberty Resources SH/Transformation SH Madison - Comm Svcs,631,Adults,(315)425-1004,Not Available,,,,NY,,N,,,Madison,Central New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,NAMI Sullivan County NY,000050,NAMI Sullivan County NY,14870,NAMI Sullivan County NY,8014,Advocacy,012,Adults,(845)794-1029,(845)794-1029,20 Crystal Street,,Monticello,NY,12701,N,,,Sullivan,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-74.689383 41.66296)
05/04/2022 09:38:35 AM,Catholic Charities Diocese of Rochester Inc. dba Catholic Family Center,000019,CCDR Inc dba Catholic Family Center,20250,CCDR Inc dba Catholic Family Center,9084,CORE Empowerment Services - Peer Supports,013,Adults,(585)546-7220,(585)339-9800,1099 Jay Street,,Rochester,NY,14611,N,,,Monroe,Western New York,CORE Empowerment Services - Peer Supports,Support,Adult BH HCBS Services/CORE Services,POINT (-77.650727 43.159364)
05/04/2022 09:38:35 AM,MHA of Fulton and Montgomery Counties,796099,MHA of Fulton and Montgomery Counties,24020,MHA of Fulton and Montgomery Counties,7359,Fulton County After School Program,013,Children,(518)762-5332,(518)762-5332,307-309 Meadow Street,,Johnstown,NY,12095,N,,,Fulton,Central New York,Family Peer Support Services - Children & Family,Support,General Support,POINT (-74.377811 43.00205)
05/04/2022 09:38:35 AM,Mental Health Association in Tompkins County,606099,Mental Health Association in Tompkins County,40050,Mental Health Association in Tompkins County,7249,Advocacy/Support Services,502,Adults,(607)273-9250,(607)273-9250,171 East State Street,Suite 275,Ithaca,NY,14850-3305,N,,,Tompkins,Western New York,Advocacy/Support Services,Support,Self-Help,POINT (-76.496681 42.439568)
05/04/2022 09:38:35 AM,Visiting Nurse Service of New York,019650,Visiting Nurse Service of NY Home Care II,19650,Visiting Nurse Service of NY Home Care II,7617,Brooklyn ACT Program,004,Adults,(212)609-1588,(646)584-1911,1630 East 15th Street,2nd Floor,Brooklyn,NY,11229-1193,Y,,36,Kings,New York City,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,POINT (-73.958454 40.609619)
05/04/2022 09:38:35 AM,Family Ties of Westchester Inc.,846099,Family Ties of Westchester Inc.,43530,Family Ties of Westchester Inc.,7755,CFTSS:  Youth Peer Support and Training,005,Children Adolescents,(914)995-5238,(914)995-5238,112 East Post Road,3rd Floor,White Plains,NY,10601,N,,,Westchester,Hudson River,CFTSS: Youth Peer Support (YPS),Support,General Support,POINT (-73.766722 41.028237)
05/04/2022 09:38:35 AM,Baltic Street AEH Inc.,702099,Baltic Street AEH Inc.,26850,Baltic Street AEH Inc.,9000,Baltic Resource and Wellness Center,007,Adults,(718)833-5929,(718)788-6100,882 3rd Avenue,10th Floor,Brooklyn,NY,11232,N,,,Kings,New York City,Advocacy/Support Services,Support,Self-Help,POINT (-74.004546 40.657575)
05/04/2022 09:38:35 AM,The Mental Health Association of New York City Inc. dba Vibrant Emotional Health,771099,MHANYC dba Vibrant Emotional Health,19080,MHANYC dba Vibrant Emotional Health,7957,Adolescent Career Development Center,009,Adolescents,(212)254-0333,(718)742-6077,595 Gerard Avenue,2nd Floor,Bronx,NY,10451,N,,,New York,New York City,Vocational Services - Children & Family (C & F),Support,Vocational,POINT (-73.9287 40.820376)
05/04/2022 09:38:35 AM,Catholic Charities Steuben/Livingston,804099,Catholic Charities Steuben/Livingston,44050,Catholic Charities Steuben/Livingston,7498,BH HCBS Family Support and Training,013,Adults,(607)776-8085,(585)658-4466,34 East State Street,,Mt Morris,NY,14510,N,,,Livingston,Western New York,CORE Family Support and Training (FST),Support,Adult BH HCBS Services/CORE Services,POINT (-77.86947 42.727384)
05/04/2022 09:38:35 AM,RISE Housing and Support Services Inc.,464099,RISE Housing and Support Services Inc.,50590,RISE Housing and Support Services Inc.,7139,Work Program,420,Adults,(518)587-6193,(518)587-6193,127 Union Street,,Saratoga Springs,NY,12866-4411,N,,,Saratoga,Hudson River,Work Program,Support,Vocational,POINT (-73.789952 43.071954)
05/04/2022 09:38:35 AM,Westchester County Health Care Corporation,498099,Westchester County Health Care Corporation,87140,Westchester Medical Center,6584,Adult Psychiatric Outpatient Services,101,Adolescents Adults,(914)493-7000,(914)493-7088,100 Woods Road,Behavioral Health Center,Valhalla,NY,10595-1530,Y,,36,Westchester,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.803701 41.087189)
05/04/2022 09:38:35 AM,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Madeleine Borg Staten Island Counseling Center,104,Children Adolescents Adults,(212)582-9100,(718)761-9800,1765 South Avenue,,Staten Island,NY,10314-3604,Y,,36,Richmond,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-74.193675 40.601416)
05/04/2022 09:38:35 AM,Institute for Community Living Inc.,209099,Institute for Community Living Inc.,19340,Institute for Community Living Inc.,7720,(S5) ICL SH/Warren Street Brooklyn-Comm.Svcs.-Comm.Svcs,634,Adults,(212)385-3030,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Lakeview Health Services Inc.,251099,Lakeview Health Services Inc.,10490,Lakeview Health Services Inc.,7036,Lakeview Mental Health Services - HH Non-Med CM - Ontario,027,Adults,(315)789-5501,(315)789-0550,611 W. Washington Street,,Geneva,NY,14456,N,,,Ontario,Western New York,Health Home Non-Medicaid Care Management,Support,Care Coordination,POINT (-77.006885 42.85991)
05/04/2022 09:38:35 AM,South Beach Psychiatric Center,936099,South Beach Psychiatric Center,90260,South Beach Psychiatric Center,0036,Coney Island/Sheepshead Bay Clinic,291,Adults,(718)667-2300,(718)946-2600,626 Sheepshead Bay Road,3rd Floor,Brooklyn,NY,11224-3602,Y,,36,Kings,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.975234 40.578975)
05/04/2022 09:38:35 AM,Rochester Regional Health,362099,The Unity Hospital of Rochester,83250,The Unity Hospital of Rochester,8086,Community Family Treatment & Support Services,024,Children Adolescents,(585)368-6900x6976,(585)922-8040,224 Alexander Street,,Rochester,NY,14607,N,,,Monroe,Western New York,CFTSS: Community Psychiatric Support and Treatment (CPST),Support,General Support,
05/04/2022 09:38:35 AM,The Child Center of NY Inc.,355099,The Child Center of NY Inc.,18000,The Child Center of NY Inc.,6734,Woodside Family Wellness Center,124,Children Adolescents Adults,(718)651-7770,(718)458-4243,67-14 41st Avenue,,Woodside,NY,11377-3701,Y,,36,Queens,New York City,Clinic Treatment,Outpatient,Clinic Treatment,POINT (-73.897253 40.744546)
05/04/2022 09:38:35 AM,The Institute for Family Health,840099,The Institute for Family Health,45540,The Institute for Family Health,7745,The Institute for Family Health,010,,(212)633-0800,,1894 Walton Avenue,,Bronx,NY,10453-6018,N,,,Bronx,New York City,OnTrackNY Coordinated Specialty Care First Episode Psychosis Program,Support,General Support,POINT (-73.909216 40.849784)
05/04/2022 09:38:35 AM,Franziska Racker Centers Inc.,447099,Franziska Racker Centers Inc.,22030,Franziska Racker Centers Inc.,6089,Turning Point Program,300,Children Adolescents,(607)272-5891,(607)272-5891x281,555 Warren Road,,Ithaca,NY,14850-1862,Y,,36,Tompkins,Western New York,Day Treatment,Outpatient,Day Treatment,POINT (-76.466544 42.475644)
05/04/2022 09:38:35 AM,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Supp Housing/High Needs Queens - Comm Svcs,650,Adults,(212)582-9100,Not Available,,,,NY,,N,,,Queens,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,The Neighborhood Center Inc.,999099,The Neighborhood Center Inc.,11920,The Neighborhood Center Inc.,7998,Family TIES,028,Children Adolescents,(315)272-2600,(315)272-2700,15-17 Hopper St,,Utica,NY,13501,N,,,Herkimer,Central New York,Home Based Crisis Intervention,Emergency,Crisis,POINT (-75.233329 43.098286)
05/04/2022 09:38:35 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS Supp Housing/Transformation SH Dutchess Cty - Comm Svcs,684,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Dutchess,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,New York City Health and Hospitals Corporation Jacobi Medical Center,049099,NYC-HHC Jacobi Medical Center,85140,NYC-HHC Jacobi Medical Center,6372,NYC H+H / Jacobi ACT Program,470,Adults,(718)918-8141,(718)918-5039,1400 Pelham Parkway South,Building 4 8th Floor,Bronx,NY,10461-1116,Y,,36,Bronx,New York City,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,POINT (-73.847227 40.857455)
05/04/2022 09:38:35 AM,PEOPLE: Projects to Empower and Organize the Psychiatrically Labeled  Inc,678099,Projects to Empower and Organize the Psychiat,15820,Projects to Empower and Organize the Psychiat,9012,PEOPLe Supp Housing/Transformation SH Putnam Cty - Comm Svcs,641,Adults,(845)452-2728,Not Available,,,,NY,,N,,,Putnam,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Pilgrim Psychiatric Center,340099,Pilgrim Psychiatric Center,90120,Pilgrim Psychiatric Center,0013,Nassau Community Transitional Support Team,032,Adults,(631)761-3500,(631)761-2982,998 Crooked Hill Road,Building 69,West Brentwood,NY,11717,N,,,Suffolk,Long Island,On-Site Rehabilitation,Support,General Support,POINT (-73.286926 40.80409)
05/04/2022 09:38:35 AM,Unity House of Troy Inc.,480099,Unity House of Troy Inc.,40230,Unity House of Troy Inc.,6447,Unity House Troy SH/Renn County PC Long Stay Comm. Svcs,631,Adults,(518)274-2633,Not Available,,,,NY,,N,,,Rensselaer,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,ComuniLife Inc.,445099,ComuniLife Inc.,10310,ComuniLife Inc.,8548,ComuliLife Supported Housing/Brooklyn - Comm Svcs,641,Adults,(212)219-1618,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-75.59655 42.921241)
05/04/2022 09:38:35 AM,Access: Supports for Living Inc.,324099,Access: Supports for Living Inc.,40310,Access: Supports for Living Inc.,7205,Non-Medicaid Care Coordination,007,Adults,(845)692-4454,(845)692-4454x8351,16-24 Union Street,,Middletown,NY,10940,N,,,Orange,Hudson River,Non-Medicaid Care Coordination,Support,Care Coordination,POINT (-74.422127 41.447102)
05/04/2022 09:38:35 AM,Family and Children's Association,708099,Family and Children's Association,30120,Family and Children's Association,9206,CFTSS Other Licensed Provider,045,Children Adolescents,(516)746-0350,(516)485-5976,377 Oak St,5th Floor,Garden City,NY,11530,N,,,Nassau,Long Island,CFTSS: Other Licensed Practitioner (OLP),Support,General Support,POINT (-73.608059 40.725589)
05/04/2022 09:38:35 AM,Odyssey House Inc.,999999,Odyssey House Inc.,19400,Odyssey House Inc.,8822,Psychosocial Rehabilitation - 4930,009,Children,(212)361-1600,(718)860-2994,953 Southern Blvd - Suite 301,,Bronx,NY,10459,N,,,New York,New York City,CFTSS: Psychosocial Rehabilitation (PSR),Support,General Support,POINT (-73.89175 40.821587)
05/04/2022 09:38:35 AM,Living Opportunities of DePaul Inc.,310099,Living Opportunities of DePaul Inc.,10450,Living Opportunities of DePaul Inc.,7121,Riverside Treatment Apartment Program,004,Adults,(716)391-5400,Not Available,,,,NY,,Y,,36,Erie,Western New York,Apartment/Treatment,Residential,Treatment Program,POINT (-75.59655 42.921241)
